3086098,2527,442,920,2677,78,https://t.co/AHnhvz17W9,en,Pacific Time (US & Canada),India,0,0,0,http://pbs.twimg.com/profile_images/912459466305499136/HyP2u5p7_normal.jpg,NULL,0,https://abs.twimg.com/images/themes/theme1/bg.png,0,-28800,0,0,Computer Science and Engineering Undergrad @whitestormjs contributor data guy.,15-03-15 22:19,0118-02-08 21:12:48
89439565,502,170,1123,932,1,NULL,it,Hawaii,Italy,1,0,0,http://pbs.twimg.com/profile_images/1146509750/ceci-n-est-pas-une-pipe_normal.jpg,https://pbs.twimg.com/profile_banners/89439565/1404050327/web,1,https://abs.twimg.com/images/themes/theme19/bg.gif,333333,-36000,0,0,,12-11-09 18:25,0118-02-08 21:12:48
25260440,2633,521,4582,2794,63,https://t.co/gwOy9L3TdK,en,Chennai,India,0,0,0,http://pbs.twimg.com/profile_images/713829203783913472/fzYJ3pvF_normal.jpg,NULL,0,https://abs.twimg.com/images/themes/theme1/bg.png,0,19800,0,0,"'""#MOOC''s || #BigData || #DataScience|| #Economics || #Maths || #History || #Business || #rstats|""'",19-03-09 14:16,0118-02-08 21:12:48
2793916,20,15,64,65,1,NULL,en-gb,Urumqi,,0,1,0,http://pbs.twimg.com/profile_images/864527058763829251/3cL5MHB2_normal.jpg,NULL,1,https://abs.twimg.com/images/themes/theme1/bg.png,333333,21600,0,0,,06-09-14 18:49,0118-02-08 21:12:49
18221353,3319,492,1163,14134,54,https://t.co/4Fj3LGFyVv,en,Berlin,Berlin Germany,1,1,0,http://pbs.twimg.com/profile_images/689123020179402753/NmtCGyOA_normal.jpg,NULL,1,https://abs.twimg.com/images/themes/theme1/bg.png,333333,3600,0,0,Freelance Developer. JavaScript React ML/NLP. Economics Digital Transformation Design Thinking Systems Thinking.,19-12-08 0:07,0118-02-08 21:12:49
2035600,44,13,145,90,0,NULL,en,NULL,,0,0,0,http://pbs.twimg.com/profile_images/874244670708166656/rc2x9GFF_normal.jpg,https://pbs.twimg.com/profile_banners/203560034/1497271229/web,1,https://abs.twimg.com/images/themes/theme13/bg.gif,333333,-1,0,0,dynamic programming is brute force; say it again.,16-10-10 20:47,0118-02-08 21:12:51
2705920,380,206,223,298,13,https://t.co/3duAgnmt63,en,Quito,,1,0,0,http://pbs.twimg.com/profile_images/3237331843/c50f4f56b91f680b5d73ede5fdbbc5af_normal.jpeg,NULL,1,https://abs.twimg.com/images/themes/theme15/bg.png,333333,-18000,0,0,Research scientist working on spoken dialog systems human-robot interaction and crowdsourcing for NLP. Alum of @SCSatCMU @EdinburghUni and @StonyBrookU.,23-03-11 3:52,0118-02-08 21:12:51
5513242,3976,498,869,39,31,https://t.co/oe4y3y5E6N,en,Adelaide,Adelaide and Sydney,0,0,0,http://pbs.twimg.com/profile_images/850692069102305280/jFEA8m3u_normal.jpg,NULL,1,https://abs.twimg.com/images/themes/theme9/bg.gif,666666,37800,0,0,Founder @TytoAI,26-04-07 6:54,0118-02-08 21:12:51
88579347,633,63,221,454,2,https://t.co/9LtJsdl8rH,en,NULL,Sao Paulo Brazil,0,0,0,http://pbs.twimg.com/profile_images/810670259925565440/wRup62X8_normal.jpg,https://pbs.twimg.com/profile_banners/88579347/1445005689/web,1,https://abs.twimg.com/images/themes/theme14/bg.gif,333333,-1,0,0,Economist and Computer Engineering student working with Data Modeling and Machine Learning.,09-11-09 8:44,0118-02-08 21:12:52
95575531,23,24,77,393,0,NULL,en,Cairo,Cairo,0,0,0,http://pbs.twimg.com/profile_images/1928515587/image01414_normal.jpg,NULL,1,https://abs.twimg.com/images/themes/theme14/bg.gif,333333,7200,0,0,,09-12-09 9:56,0118-02-08 21:12:52
1412779,240,929,259,633,31,http://t.co/7usa1rNo1m,en,NULL,Washington DC,0,1,0,http://pbs.twimg.com/profile_images/3631514487/4156c57ce78f966bd975dae3806ed067_normal.jpeg,NULL,1,https://abs.twimg.com/images/themes/theme1/bg.png,333333,-1,0,0,Assistant Professor Computer Science University of Maryland.,08-05-13 18:20,0118-02-08 21:12:52
1471121,773,492,1385,203,5,NULL,zh-cn,Atlantic Time (Canada),,1,1,0,http://pbs.twimg.com/profile_images/1075780945/b_large_wBN0_52f50001cb6a2d14_normal.jpg,https://pbs.twimg.com/profile_banners/147112101/1353956192/web,1,https://abs.twimg.com/images/themes/theme1/bg.png,333333,-14400,0,0,,23-05-10 12:36,0118-02-08 21:12:53
2653523,12,25,43,260,0,NULL,en,Edinburgh,Edinburgh Scotland,0,1,0,http://pbs.twimg.com/profile_images/566680921047195649/c_hzxzLU_normal.jpeg,https://pbs.twimg.com/profile_banners/2653523528/1423942236/web,1,https://abs.twimg.com/images/themes/theme1/bg.png,333333,0,0,0,,17-07-14 17:06,0118-02-08 21:12:53
22374713,100,319,2304,5,26,http://t.co/FKyuSmWrM6,en,NULL,Singapore,1,0,0,http://pbs.twimg.com/profile_images/927959520/myphoto_normal.jpg,https://pbs.twimg.com/profile_banners/22374713/1506648932/web,1,https://abs.twimg.com/images/themes/theme15/bg.png,333333,-1,0,0,Founder http://t.co/sxYgBgJLxu-Social Engagement platform. IOTComplex Event Processing BIG DATASocial Data Mining Evangelist,01-03-09 21:34,0118-02-08 21:12:53
15095910,2821,476,596,1054,20,http://t.co/d2xDRG1Jft,en,Central Time (US & Canada),Austin,1,0,0,http://pbs.twimg.com/profile_images/676956457267523584/X3m2MnQG_normal.jpg,https://pbs.twimg.com/profile_banners/15095910/1406319016/web,0,https://abs.twimg.com/images/themes/theme18/bg.gif,0,-21600,0,0,Doctoral student in Computer Science at UT Austin. Interested in machine learning natural language processing and international politics.,12-06-08 17:44,0118-02-08 21:12:54
2146396,26,95,349,38,1,https://t.co/conQObVuqW,en,NULL,New York City,0,0,0,http://pbs.twimg.com/profile_images/906919547285975041/mwwalVNt_normal.jpg,https://pbs.twimg.com/profile_banners/214639688/1382900502/web,1,https://abs.twimg.com/images/themes/theme15/bg.png,333333,-1,0,0,Linguist experimental + computational semantics + syntax @nyuling,12-11-10 3:25,0118-02-08 21:12:54
86707622,720,191,382,247,12,NULL,en,Hawaii,Hyderabad,1,0,0,http://pbs.twimg.com/profile_images/966888666969681926/KUbcedxj_normal.jpg,NULL,1,https://abs.twimg.com/images/themes/theme15/bg.png,333333,-36000,0,0,,01-11-09 17:20,0118-02-08 21:12:54
41790191,35,73,337,227,1,NULL,en,Central Time (US & Canada),Denton TX,0,0,0,http://pbs.twimg.com/profile_images/224509749/800px-Black_Hole_in_the_universe_normal.jpg,https://pbs.twimg.com/profile_banners/41790191/1424514411/web,0,https://abs.twimg.com/images/themes/theme3/bg.gif,0,-21600,0,0,,22-05-09 16:18,0118-02-08 21:12:55
37126803,1640,556,1874,999,24,https://t.co/OngaLe55wp,en,Europe/Paris,Ile-de-France France,0,0,0,http://pbs.twimg.com/profile_images/457353700323770368/C8UGQNZD_normal.jpeg,https://pbs.twimg.com/profile_banners/37126803/1397876743/web,0,https://abs.twimg.com/images/themes/theme9/bg.gif,0,3600,0,0,PhD student at Université Paris 13 Natural Language Processing,02-05-09 8:47,0118-02-08 21:12:55
